;grid=25x25:extent=(-36.0000,36,-36,36.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,ratio
392,15,8.99981,60,13051566,346788,0,72899,28407222,0,0,0,65.233982,254760,250620,81217,113091,100,228,10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1953991,75.83927071,1.453012378
393,17.998,8.99981,60,13016679,345465,0,72504,28208569,0,0,0,65.110785,246240,242220,79689,105601,106,217,10486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.8595513,74.75717092,1.442798731
394,21.001,8.99981,60,12999657,336651,0,72322,28288631,0,0,0,64.970264,232800,229140,76401,96695,96,258,10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5304116,72.29325607,1.432089481
395,23.999,8.99981,60,13105791,345283,0,73647,59949037,0,0,0,65.107205,232620,228960,78505,94221,122,282,10693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.248209,73.63763257,1.429272036
396,27.002,8.99981,60,13061942,346999,0,73102,59948735,0,0,0,65.042583,233460,229860,79566,92435,103,284,11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8953734,74.44236788,1.435948055
397,30,8.99981,60,13024580,347586,0,72644,28116280,0,0,0,65.089748,231600,228000,80795,88917,124,224,11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7048074,74.93377383,1.437333287
398,32.998,8.99981,60,12992095,346084,0,72321,59948834,0,0,0,65.083032,47460,46860,39,75,85,177,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.83028721,42.47075785,1.385195136
401,-32.998,12,60,13085389,345279,0,73313,27868745,0,0,0,65.044749,445500,435060,92114,282380,93,149,9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.8138348,95.29238642,4.279605644
402,-30,12,60,13066448,344361,0,73127,28262288,0,0,0,65.146729,433560,423540,92554,271421,105,147,9611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.3780406,94.17664186,4.113313375
403,-27.002,12,60,13048380,342899,0,72860,28265792,0,0,0,65.261987,417900,408660,92708,257607,76,141,9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.256014,92.60184959,3.911973849
404,-23.999,12,60,13034246,331844,0,72768,59935631,0,0,0,65.052399,395220,386700,90311,238339,78,178,9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.1571025,88.57374785,3.625872342
405,-21.001,12,60,13042912,340010,0,72807,28523554,0,0,0,65.103445,390960,382620,92519,231658,87,166,10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.0489182,89.15137724,3.309527315
406,-17.998,12,60,13097677,338048,0,73488,28075141,0,0,0,65.040103,373920,366420,91724,217858,94,169,10478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.2700917,86.86952291,2.639246585
407,-15,12,60,13086791,339998,0,73344,27846954,0,0,0,65.083493,362640,355200,92130,206122,86,172,10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.5327292,85.8396635,1.893445554
408,-12.002,12,60,13056240,339357,0,72975,28274878,0,0,0,65.249244,349440,342600,91972,194999,86,147,10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1801461,84.45892741,1.671583459
409,-8.999,12,60,13024124,340545,0,72645,59948682,0,0,0,65.076249,342540,335820,92441,185486,90,172,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.1629297,84.02847188,1.62043801
410,-6.001,12,60,13133682,344575,0,73948,28133439,0,0,0,65.249214,337500,330960,93867,179468,98,182,11389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.9156135,84.09479919,1.604327674
411,-2.99801,12,60,13107114,335934,0,73660,59948809,0,0,0,65.265675,319080,313200,92300,165583,87,165,11281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.9380362,81.48157598,1.582419519
412,0,12,60,13080810,343146,0,73318,59948623,0,0,0,65.091968,317040,311280,93269,160118,93,176,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.9140668,81.92491594,1.561357315
413,2.99801,12,60,13054781,342426,0,73017,59948490,0,0,0,65.237852,302460,297060,91629,148571,93,193,11565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2246853,80.18062557,1.536838662
414,6.001,12,60,13078836,345105,0,73227,28117315,0,0,0,65.259634,291660,286440,89618,139473,102,225,11758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.8349754,79.27953848,1.511549861
415,8.999,12,60,13136011,345754,0,73955,59793707,0,0,0,65.347887,279360,274320,88324,129861,89,225,11357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2460438,77.98721327,1.490578248
416,12.002,12,60,13092591,345707,0,73336,28000184,0,0,0,65.074018,269820,265260,86587,120768,100,228,11495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.6240539,76.97188552,1.47617605
417,15,12,60,13057293,343720,0,72997,59949011,0,0,0,65.058434,259740,255300,85290,112545,91,222,11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6067694,75.81210024,1.458959309
418,17.998,12,60,13011414,340701,0,72518,59948785,0,0,0,65.202959,248640,244560,83483,105021,89,229,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.4052857,74.41244195,1.443378055
419,21.001,12,60,13131691,344084,0,73840,28561804,0,0,0,65.090964,243000,239100,82888,99367,102,238,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.3908916,74.09714113,1.435829911
420,23.999,12,60,13099589,346689,0,73448,28137129,0,0,0,65.057492,240960,237120,83576,95425,104,246,11652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9073492,74.47802563,1.797944402
421,27.002,12,60,13063826,347035,0,73144,59946047,0,0,0,65.130706,239460,235620,84919,92752,109,239,11507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1398376,74.80166288,1.432318929
422,30,12,60,13016733,346660,0,72598,59948870,0,0,0,65.091961,234780,231180,84142,88399,125,283,11624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.9901561,74.85886089,1.429225009
423,32.998,12,60,13055946,346349,0,72938,28192924,0,0,0,65.013081,48000,47400,61,54,70,166,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.15316901,42.49592139,1.391972855
427,-30,15.0001,60,13101976,346408,0,73480,28151961,0,0,0,65.028693,442920,432540,97635,273693,88,138,10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.0576226,95.2152452,4.22261815
428,-27.002,15.0001,60,13065076,339832,0,73034,28297518,0,0,0,65.204922,421440,412080,96296,256286,76,156,10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.8130628,92.71109419,4.021234632
429,-23.999,15.0001,60,13038569,344355,0,72784,59949014,0,0,0,64.997922,416040,406800,97202,248341,97,141,10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.9384491,92.2872406,3.813511454
430,-21.001,15.0001,60,13049630,348234,0,72856,28309554,0,0,0,65.07556,408000,398880,99067,239048,91,147,10979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.3531783,91.86204405,3.541758533
431,-17.998,15.0001,60,13138595,351262,0,73907,28635213,0,0,0,65.190984,396780,388200,99739,228251,96,153,11607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9876361,90.93084264,3.112119363
432,-15,15.0001,60,13107740,351136,0,73550,28095457,0,0,0,65.023066,383160,375240,100202,215462,86,161,11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8197698,89.51908338,2.243317986
433,-12.002,15.0001,60,13079776,352788,0,73228,28334948,0,0,0,65.200233,372180,364440,100587,205094,86,168,11891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.4380579,88.55237441,1.755323433
434,-8.999,15.0001,60,13032859,353764,0,72632,28317957,0,0,0,65.089721,362880,355500,101426,194934,95,160,12222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.6811575,87.71878075,1.649374925
435,-6.001,15.0001,60,13114255,346435,0,73629,28074676,0,0,0,65.165552,343440,336780,99116,179307,98,177,12363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5871722,84.86935307,1.609381564
436,-2.99801,15.0001,60,13110206,352867,0,73665,59949083,0,0,0,65.047529,339960,333360,100860,171937,102,184,12575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.9316483,85.34188388,1.592789404
437,0,15.0001,60,13077070,353599,0,73274,59948837,0,0,0,65.150149,330000,323820,100201,163378,96,172,12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.5986577,84.67096558,2.144757137
438,2.99801,15.0001,60,13046915,352279,0,72903,59948564,0,0,0,65.105938,317460,311580,98934,152877,107,205,12762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.2970717,82.87561148,1.548067874
439,6.001,15.0001,60,13063806,354457,0,73102,59948694,0,0,0,65.038266,308040,302340,98496,143403,110,217,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8934045,81.95067052,1.524007109
440,8.999,15.0001,60,13114646,357012,0,73610,28230902,0,0,0,65.325022,295140,289740,96360,134602,106,226,12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5678816,81.19459948,1.657350149
441,12.002,15.0001,60,13077166,352323,0,73165,27764335,0,0,0,65.40879,281880,276900,94417,124497,112,231,12511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2227242,79.08578965,1.48222234
442,15,15.0001,60,13029300,347963,0,72700,59948791,0,0,0,65.118378,270180,265680,92015,115192,92,253,12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.5259392,77.28411786,1.46894268
443,17.998,15.0001,60,13013041,357981,0,72421,28147131,0,0,0,65.119587,270480,265860,93942,112014,109,276,12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3417947,78.57209089,1.455246939
444,21.001,15.0001,60,13120850,359983,0,73705,28764464,0,0,0,65.114305,263520,259080,93132,105594,113,255,12745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8288338,78.19856792,1.442850385
445,23.999,15.0001,60,13105537,360318,0,73571,59948627,0,0,0,65.096295,255960,251700,91772,99972,98,240,12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4743775,77.60551281,1.526623215
446,27.002,15.0001,60,13101507,360373,0,73431,28279390,0,0,0,65.148482,247380,243480,90412,93207,94,264,12639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0814196,76.72416183,1.421734914
447,30,15.0001,60,13081511,359742,0,73305,59948860,0,0,0,65.062665,239400,235680,88785,86378,115,276,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8397247,75.73367348,1.410729465
452,-30,18.0003,60,13132851,358336,0,73885,59948720,0,0,0,65.034223,463860,452820,104662,283017,104,153,11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.3924782,98.81377333,4.325231835
453,-27.002,18.0003,60,13136102,349681,0,73941,59948712,0,0,0,65.228528,441120,430800,103439,266321,111,149,11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.357824,95.55711188,4.158328106
454,-23.999,18.0003,60,13099401,353128,0,73491,59948647,0,0,0,65.525787,432120,422220,105598,256721,78,145,11490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.7421046,95.54241305,3.953658825
455,-21.001,18.0003,60,13047528,354384,0,72811,28363767,0,0,0,65.075083,425100,415500,106498,245708,95,139,12135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.7196613,94.69201098,3.714354122
456,-17.998,18.0003,60,13036948,355462,0,72668,27993983,0,0,0,65.201291,412320,403080,107396,234118,97,155,12673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.1123505,93.4260578,3.415667513
457,-15,18.0003,60,13127023,357755,0,73737,27861711,0,0,0,64.937543,401700,393060,108251,221798,96,180,13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.5979186,92.11499522,2.796481919
458,-12.002,18.0003,60,13075179,356660,0,73138,28665894,0,0,0,65.128808,386640,378240,107748,209480,85,156,13029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.7986205,90.65644902,1.972265872
459,-8.999,18.0003,60,13045450,357772,0,72744,28320152,0,0,0,64.848021,375900,368100,107999,197401,95,202,13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.1927727,89.34150238,1.692301659
460,-6.001,18.0003,60,13006157,348101,0,72296,28585100,0,0,0,64.951246,352200,345180,104943,180048,106,204,12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.8710773,85.83692503,1.629497763
461,-2.99801,18.0003,60,13092247,355506,0,73295,28112134,0,0,0,64.992077,347880,340860,106282,172770,93,220,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.1786928,86.45875862,1.598203525
462,0,18.0003,60,13095031,358776,0,73383,59948957,0,0,0,64.994917,339360,332640,106184,164210,124,179,13759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8915778,85.82500834,1.583356418
463,2.99801,18.0003,60,13063975,358467,0,72941,28555029,0,0,0,65.031532,330240,324000,106522,155776,94,209,13641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4312278,84.8555211,1.560667191
464,6.001,18.0003,60,13026898,356952,0,72490,28133641,0,0,0,64.86938,320280,314280,105202,146500,113,226,13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5966226,83.57406477,1.538714468
465,8.999,18.0003,60,13039756,357156,0,72659,28499804,0,0,0,65.087694,308520,302820,104174,137251,115,211,13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7788725,82.38140494,1.514648513
466,12.002,18.0003,60,13113089,357031,0,73541,28403260,0,0,0,64.874173,299280,293820,102909,128936,107,211,13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6963333,81.23822625,1.608803384
467,15,18.0003,60,13078599,353859,0,73115,28380067,0,0,0,65.008001,285240,280320,100262,119002,108,203,13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.924783,79.45847527,1.484105788
468,17.998,18.0003,60,13039520,342401,0,72620,28509310,0,0,0,65.623906,264300,259920,96098,108076,95,243,13256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5419868,76.31446671,1.461609989
469,21.001,18.0003,60,13020594,352427,0,72470,28119900,0,0,0,64.973208,268800,264240,98339,105236,108,209,13489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2715013,77.99669259,1.452260315
470,23.999,18.0003,60,13117879,354988,0,73632,28483327,0,0,0,65.090757,261180,256860,97192,99237,100,246,13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.2444964,77.36412886,1.437933808
471,27.002,18.0003,60,13115885,352395,0,73589,28641219,0,0,0,64.738259,249720,245760,94200,90944,116,234,13094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.4736989,75.49382479,1.423609138
472,30,18.0003,60,13063659,339901,0,72961,28092383,0,0,0,64.939598,229440,225840,86916,81079,94,200,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0100209,72.06263035,1.401697668
478,-27.002,20.9998,60,13042404,349977,0,72692,28122811,0,0,0,64.982222,447540,437040,107804,265495,92,153,11892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.7450638,96.13896736,4.293212993
479,-23.999,20.9998,60,13093968,351603,0,73332,28151244,0,0,0,65.031344,440580,430500,110334,256509,98,158,12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.8349228,96.00398267,4.112693159
480,-21.001,20.9998,60,13138078,351715,0,73789,28437560,0,0,0,64.995632,430500,420480,111722,245237,94,145,12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.6544819,94.66065401,3.873356737
481,-17.998,20.9998,60,13085199,350063,0,73172,28519633,0,0,0,64.990239,412680,403440,110647,230242,92,137,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.9492004,92.85718672,3.596374305
482,-15,20.9998,60,13044489,348934,0,72705,28326764,0,0,0,64.950573,401880,393000,111736,219091,90,155,13443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.7140169,91.52150995,3.220161218
483,-12.002,20.9998,60,12999020,347965,0,72185,28010535,0,0,0,64.975893,388320,380160,111886,207306,89,150,13390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.4656149,90.00774521,2.371636067
484,-8.999,20.9998,60,13096194,344268,0,73310,28519325,0,0,0,64.966528,366600,359100,109106,190156,101,174,13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1393021,86.9397416,1.795948542
485,-6.001,20.9998,60,13072508,346021,0,73031,28147838,0,0,0,65.046687,353940,346800,108455,178361,97,170,13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1621585,85.76591134,1.645900525
486,-2.99801,20.9998,60,13040437,349489,0,72688,27994934,0,0,0,64.949011,346740,340080,109710,169526,76,175,14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.7614282,85.64507373,1.608515495
487,0,20.9998,60,13001973,346722,0,72319,55989065,0,0,0,65.031593,335880,329400,109177,159998,76,206,13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.3587444,84.04328423,1.586786447
488,2.99801,20.9998,60,13046918,348411,0,72734,28594605,0,0,0,65.046813,325740,319680,109441,149878,96,212,14136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.3821171,83.16792791,1.567697073
489,6.001,20.9998,60,13079665,348574,0,73105,27956039,0,0,0,65.114247,315720,309780,107883,141823,102,184,14324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2772709,82.13344845,1.549639925
490,8.999,20.9998,60,13053637,346373,0,72871,59948670,0,0,0,64.972512,306840,301200,107563,132883,99,203,14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4957195,80.91054147,1.526324225
491,12.002,20.9998,60,13027518,346544,0,72552,59948520,0,0,0,64.901749,297900,292620,106647,125514,96,206,14272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7278325,80.11664532,1.506900745
492,15,20.9998,60,13018475,337081,0,72473,59948623,0,0,0,64.94681,281580,276660,102820,115243,99,200,13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.245859,77.29096472,1.491065087
493,17.998,20.9998,60,13127144,345726,0,73798,59948612,0,0,0,65.786668,277860,273060,105088,111161,94,223,14436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.6395445,78.49991768,1.473116761
494,21.001,20.9998,60,13105357,347966,0,73481,28425858,0,0,0,65.12545,272400,267720,103528,104242,97,183,14382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3258566,77.71222605,1.458275774
495,23.999,20.9998,60,13077770,347611,0,73091,28135536,0,0,0,65.002278,263520,259200,101417,97484,110,214,14025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.4528068,76.55036214,1.442877653
496,27.002,20.9998,60,13036155,344913,0,72747,59948654,0,0,0,65.008158,249060,244980,96325,88984,108,237,13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7246835,74.79528213,1.426890581
504,-23.999,23.9999,60,13104211,345503,0,73455,28169467,0,0,0,65.043916,423660,413940,109064,241977,70,148,12706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.7562122,92.73416524,4.256858421
505,-21.001,23.9999,60,13081351,344271,0,73175,28130351,0,0,0,65.208037,412860,403740,110621,231518,91,168,13120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.8470114,91.68858795,4.044636522
506,-17.998,23.9999,60,13071817,344531,0,73055,28122942,0,0,0,65.121247,405120,396180,112314,222207,102,145,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.2440532,91.22039343,3.784724448
507,-15,23.9999,60,13042604,336042,0,72732,28534885,0,0,0,65.102248,389400,381000,112229,208122,104,165,13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.7141513,88.79984792,3.453994106
508,-12.002,23.9999,60,13054749,346188,0,72901,28260198,0,0,0,65.163221,391080,382440,117125,204477,91,150,14539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.1646168,90.22004932,2.939087474
509,-8.999,23.9999,60,13110306,347571,0,73564,27757462,0,0,0,65.01666,379380,371280,116918,192622,95,175,14542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.4632363,88.78385801,2.055139756
510,-6.001,23.9999,60,13075560,345910,0,73114,28349890,0,0,0,65.175785,359760,352380,114900,177907,102,167,14618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.4335948,86.45942556,1.705234494
511,-2.99801,23.9999,60,13044881,346323,0,72751,28002493,0,0,0,64.920184,351000,343920,114810,167694,93,158,14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.2966988,85.85720801,1.622422881
512,0,23.9999,60,13023012,344853,0,72518,28715355,0,0,0,65.105578,340380,333780,115221,158445,98,192,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.8812339,84.31994678,1.599636136
513,2.99801,23.9999,60,13130711,344390,0,73778,28319528,0,0,0,65.286046,327900,321840,114226,148503,100,186,14917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.7250985,82.95514916,1.575852733
514,6.001,23.9999,60,13097058,345412,0,73456,59949020,0,0,0,65.069659,319680,313680,113664,140131,93,200,15221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.7456176,82.26509001,1.552853314
