;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
399,35.1992,-8.80019,60,13456693,798891,0,77734,28604638,0,0,0,65.220858,793080,760920,635646,4168,1325,674,91089,650,745420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.2186485,231.7126655,1.399227132
400,38.1325,-8.80019,60,13520791,799633,0,78546,59977105,0,0,0,65.144091,821220,787380,659642,4152,1404,658,94661,619,773239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.1530298,236.0419715,1.394468228
401,41.0658,-8.80019,60,13484552,796634,0,78097,59971985,0,0,0,65.217689,839700,804420,677581,4053,1320,659,97542,654,794240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.8572511,238.6923418,1.390313776
404,-41.0657,-5.86658,60,13441951,790794,0,77436,29129010,0,0,0,65.318187,287580,282000,167510,8320,1604,1628,24067,825,209950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.181125,154.3441004,2.042067849
405,-38.1325,-5.86658,60,13449502,797089,0,77519,29580446,0,0,0,65.190197,302280,296040,179975,8396,1695,1629,26034,844,224800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.4785091,157.2496577,2.018945629
406,-35.1992,-5.86658,60,13516319,803686,0,78333,29023679,0,0,0,65.160368,316980,310440,192575,8068,1592,1609,27905,851,239025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.588913,160.0190332,1.978445355
407,-32.2659,-5.86658,60,13462173,786441,0,77729,29182656,0,0,0,65.163693,322020,315240,199900,7625,1569,1483,28623,809,246498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2306917,158.2022684,1.942011924
408,-29.3327,-5.86658,60,13433383,807321,0,77462,59977035,0,0,0,65.167461,346020,338280,218896,7670,1598,1549,31652,865,268986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.2053765,164.3833349,1.911418677
409,-26.3994,-5.86658,60,13405141,811790,0,77125,57530234,0,0,0,65.148713,361500,353280,232721,7732,1653,1468,33582,802,284750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9983358,167.2736721,1.877153362
410,-23.4661,-5.86658,60,13457825,812589,0,77762,59977180,0,0,0,65.107868,377940,369060,247637,7386,1584,1460,35903,812,301839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.1647529,169.7568054,1.850675454
411,-20.5328,-5.86658,60,13477507,810478,0,78024,59976825,0,0,0,65.13906,392460,382980,262393,7208,1539,1403,37914,843,318449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.8984595,171.6420063,1.822971348
412,-17.5996,-5.86658,60,13454000,808580,0,77761,59976726,0,0,0,65.224954,407760,397860,277007,7038,1494,1432,40350,796,335621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.7797893,173.4834656,1.802937175
413,-14.6663,-5.86658,60,13418378,807934,0,77305,59976800,0,0,0,65.038489,425400,414660,293692,6832,1510,1314,42315,804,353958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.4614878,175.6889684,1.772800482
414,-11.733,-5.86658,60,13421834,806295,0,77323,59976797,0,0,0,65.004933,441720,430260,307937,6519,1480,1270,44391,814,370178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.1778728,177.8047532,1.744485831
415,-8.79978,-5.86658,60,13472522,805363,0,77859,28550757,0,0,0,65.056717,457620,445440,323869,6449,1359,1209,46742,766,388239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.6288016,179.7530115,1.716960395
416,-5.86651,-5.86658,60,13427085,800005,0,77351,59976867,0,0,0,64.906851,479820,466560,343525,6112,1343,1205,49165,828,410308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.3998027,182.2439374,1.681261979
417,-2.93325,-5.86658,60,13385669,799413,0,76765,28296345,0,0,0,65.110046,497700,483720,362853,5990,1450,1207,51806,753,432282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.9874736,185.2973312,1.65133233
418,0,-5.86658,60,13352250,798282,0,76517,59977145,0,0,0,65.126202,518760,503700,381662,5768,1363,1176,55093,744,454212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2030259,188.4411113,1.619620176
419,2.93329,-5.86658,60,13445055,800148,0,77548,28335763,0,0,0,65.157291,540540,524220,402425,5647,1363,1056,57747,671,477757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5067513,191.9728408,1.586197037
420,5.86655,-5.86658,60,13456224,779207,0,77750,59976948,0,0,0,65.056564,549420,532680,412656,5272,1301,1026,59221,742,489154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0485705,190.4109474,1.55478755
421,8.79982,-5.86658,60,13428704,800586,0,77422,59976929,0,0,0,64.999644,586980,568260,443943,5356,1400,1005,63564,748,525625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.1926396,198.8948146,1.529414632
422,11.7331,-5.86658,60,13390084,803985,0,76972,59976803,0,0,0,64.968703,615900,595800,469433,5219,1363,984,67136,755,554801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.7653945,203.8003111,1.510132114
423,14.6664,-5.86658,60,13409240,802451,0,77196,59976872,0,0,0,65.066746,638340,616920,492669,4882,1319,931,70212,713,580773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.8618474,207.1482731,1.49101821
424,17.5996,-5.86658,60,13449861,798517,0,77661,59976921,0,0,0,65.04491,662220,639060,513037,4948,1340,850,74319,694,605547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.8397579,210.8591465,1.474158286
425,20.5329,-5.86658,60,13413940,793835,0,77187,59976685,0,0,0,64.992748,692760,667620,541660,4836,1402,877,77567,695,637668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.3082338,215.8604711,1.683069771
426,23.4662,-5.86658,60,13395633,789868,0,76998,59976731,0,0,0,65.23165,695520,670560,549030,4585,1338,840,78664,700,645643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.6806895,215.0715007,1.439896446
427,26.3994,-5.86658,60,13360247,790949,0,76551,59976632,0,0,0,64.973909,720120,693480,568391,4306,1306,754,81772,677,668023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8482059,219.0481947,1.423651112
428,29.3327,-5.86658,60,13474533,792987,0,77924,59976673,0,0,0,65.005205,750840,721980,596482,4365,1347,765,85599,633,700422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.0020309,223.7493994,1.41230337
429,32.266,-5.86658,60,13441212,789145,0,77565,59976753,0,0,0,64.982351,777900,747240,620366,4332,1277,764,88625,708,727776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.235594,227.7554058,1.406050464
430,35.1992,-5.86658,60,13409045,789264,0,77230,59976674,0,0,0,65.107115,807840,774900,648472,4220,1280,731,92789,624,760152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.9965981,233.2412232,1.397680023
431,38.1325,-5.86658,60,13369170,788371,0,76647,45049774,0,0,0,65.328774,829200,794340,669802,4227,1359,673,96088,682,785368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.1351477,236.6265074,1.390947917
432,41.0658,-5.86658,60,13392181,767675,0,76992,59976833,0,0,0,65.197225,830640,796440,674052,4029,1241,664,96478,621,789332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.950144,234.3995228,1.390575117
435,-41.0657,-2.93361,60,13440692,781423,0,77534,59976868,0,0,0,65.056354,288900,283140,168048,8559,1755,1663,24435,773,211401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.9256073,153.7852117,2.067335368
436,-38.1325,-2.93361,60,13425567,796636,0,77351,59976804,0,0,0,65.120335,305220,298920,181520,8495,1690,1624,26314,871,226810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.4864453,158.1833617,2.032365742
437,-35.1992,-2.93361,60,13409300,795612,0,77200,59976921,0,0,0,65.127169,313380,306840,189687,8283,1682,1548,27616,815,236029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.3997649,158.609459,1.988530615
438,-32.2659,-2.93361,60,13408407,798513,0,77180,59976928,0,0,0,65.129758,330840,323640,205412,8189,1632,1507,29811,854,253971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.7575555,161.6417659,1.953440398
439,-29.3327,-2.93361,60,13484736,797920,0,78061,59976898,0,0,0,65.109022,343740,336180,218547,7985,1618,1548,31458,847,268759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9439221,163.5991647,1.918982427
440,-26.3994,-2.93361,60,13458332,794427,0,77756,59976938,0,0,0,65.015739,358320,349920,231858,7590,1610,1476,33587,799,283740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.5637059,165.245746,1.885456742
441,-23.4661,-2.93361,60,13424101,790096,0,77245,28168835,0,0,0,65.170775,370440,362040,244918,7407,1614,1455,35300,804,298345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.6887747,165.9982108,1.847542653
442,-20.5328,-2.93361,60,13383857,791065,0,76867,59976770,0,0,0,64.989583,387180,377880,259138,7263,1506,1436,37209,838,314488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.1654784,168.1153285,1.815215073
443,-17.5996,-2.93361,60,13465906,789608,0,77747,28850010,0,0,0,65.044508,399900,390360,272424,6845,1454,1350,38970,812,329147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0246873,169.6188247,1.786503874
444,-14.6663,-2.93361,60,13459799,786141,0,77775,59977001,0,0,0,64.996712,415620,405300,287133,6726,1536,1318,41159,775,346090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.8140224,171.2802373,1.762106517
445,-11.733,-2.93361,60,13419274,783487,0,77267,30002073,0,0,0,64.926346,436560,425340,305849,6465,1475,1305,44109,752,367552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.9567648,174.3076272,1.738057994
446,-8.79978,-2.93361,60,13403997,759610,0,77067,29584059,0,0,0,65.048644,441480,430020,314796,6116,1384,1195,45303,815,377237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.185813,171.8821059,1.711555787
447,-5.86651,-2.93361,60,13406065,777576,0,77171,59976954,0,0,0,65.251833,468300,455520,338479,6132,1415,1120,48925,841,405039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.1791118,178.3920379,1.682693439
448,-2.93325,-2.93361,60,13479168,781331,0,78042,59976918,0,0,0,65.01406,492900,479100,360076,5824,1411,1141,51776,731,429158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.2602334,182.3183679,1.652385532
449,0,-2.93361,60,13465140,779774,0,77788,28551268,0,0,0,65.187341,510900,496080,378224,5804,1365,1072,54313,762,450016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.97755,184.8409757,1.617485241
450,2.93329,-2.93361,60,13451057,778710,0,77667,28512587,0,0,0,65.203152,534060,518160,400114,5445,1401,1109,57161,759,474770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.2637059,188.4776936,1.582488092
451,5.86655,-2.93361,60,13433138,775982,0,77410,28400915,0,0,0,65.235989,550380,533520,416299,5250,1362,1047,59858,696,493334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.3851164,190.7135959,1.548841419
452,8.79982,-2.93361,60,13521652,780235,0,78546,59976783,0,0,0,65.055775,577920,560160,440450,5290,1318,969,63241,714,521260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.1094679,195.1226208,1.522680798
453,11.7331,-2.93361,60,13538278,777891,0,78698,29161852,0,0,0,65.046381,600120,580500,460498,5000,1379,992,66090,726,544149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.2217768,198.1745676,1.504843838
454,14.6664,-2.93361,60,13491997,776091,0,78182,59976915,0,0,0,65.05881,625860,605040,484435,4947,1275,918,69480,719,571594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.5876075,202.1814959,1.486721652
455,17.5996,-2.93361,60,13452651,774397,0,77738,59968776,0,0,0,65.13661,649860,627480,506964,4846,1317,877,72582,678,597444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.5925103,206.1068801,1.468133961
456,20.5329,-2.93361,60,13474209,773853,0,77991,59976832,0,0,0,65.641217,675240,651240,534428,4673,1363,865,76606,721,629071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2400825,210.9860124,1.45621067
457,23.4662,-2.93361,60,13543164,772425,0,78833,59976755,0,0,0,65.147997,691800,666900,546390,4507,1282,805,78543,646,642812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.8026253,211.6330522,1.435515966
458,26.3994,-2.93361,60,13508268,773647,0,78398,59957502,0,0,0,65.187053,714660,688260,567203,4423,1283,807,81640,705,667004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.6991206,215.7638974,1.421457084
459,29.3327,-2.93361,60,13467409,771589,0,77920,59976867,0,0,0,65.002819,757620,728160,603592,4431,1353,793,86876,646,709009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.36037,223.1692661,1.950807911
460,32.266,-2.93361,60,13423171,770219,0,77433,59976604,0,0,0,65.212844,778680,747600,624595,4329,1323,800,90063,618,733343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0385032,226.184947,1.406099333
461,35.1992,-2.93361,60,13520153,756163,0,78519,59976590,0,0,0,65.058102,782460,751260,630934,4070,1239,672,89852,624,738982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.5590588,224.6488824,1.395773954
462,38.1325,-2.93361,60,13493046,773403,0,78238,59976446,0,0,0,65.098991,830160,795600,670806,4108,1327,673,96443,631,786241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.9696831,234.4745577,1.390213447
463,41.0658,-2.93361,60,13448994,772974,0,77731,59976715,0,0,0,65.043324,855540,819180,693375,4043,1283,618,99941,617,812453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.5287479,238.6480762,1.389195141
465,-43.999,0,60,13402427,777062,0,77089,29206147,0,0,0,64.986425,278160,272820,158197,8920,1734,1668,22995,833,200323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.0294915,151.7224217,2.122491112
466,-41.0657,0,60,13483630,780279,0,78061,59976987,0,0,0,65.020017,291360,285420,170447,8603,1740,1690,24651,824,214265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.4139275,154.4548871,2.087431052
467,-38.1325,0,60,13489458,785805,0,78170,59977069,0,0,0,65.049369,304800,298560,182252,8797,1760,1713,26438,868,228133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.9967949,157.3129939,2.053211161
468,-35.1992,0,60,13466502,774500,0,77884,59976760,0,0,0,65.116745,311640,304980,190476,8460,1691,1593,27690,716,236958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.935054,156.6222301,2.010794085
469,-32.2659,0,60,13456987,769597,0,77789,59971629,0,0,0,65.086596,322380,315420,201486,8125,1647,1522,29142,823,249202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.423583,157.1264913,1.969264256
470,-29.3327,0,60,13458109,766694,0,77820,59976782,0,0,0,65.193618,331020,324000,211489,7862,1591,1493,30582,793,260464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.4299866,157.6397298,1.924831938
471,-26.3994,0,60,13542134,771857,0,78829,59976868,0,0,0,65.333684,345840,338280,225178,7592,1621,1565,32522,787,276029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.3304391,160.0551454,1.888914214
472,-23.4661,0,60,13509123,769315,0,78409,59977019,0,0,0,65.097356,360420,352320,238005,7335,1529,1430,34473,750,290364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.3912465,161.7551979,1.844708858
473,-20.5328,0,60,13465871,767904,0,77874,59976819,0,0,0,65.037841,375480,366780,252596,7097,1503,1377,36212,789,306419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.2279913,163.3958265,1.812947109
474,-17.5996,0,60,13415758,765294,0,77187,28807905,0,0,0,65.277542,390900,381720,267949,6912,1598,1377,38794,803,324608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.8187842,165.4962021,1.781423262
475,-14.6663,0,60,13489985,769367,0,78151,59976850,0,0,0,65.26517,409200,399240,285291,6551,1486,1343,40967,744,343760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.578341,168.478737,1.754395518
476,-11.733,0,60,13475435,768039,0,78003,59976737,0,0,0,65.065958,429900,419160,303472,6473,1507,1237,43841,760,364863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.8441409,171.429142,1.731585059
477,-8.79978,0,60,13423131,753029,0,77392,59976802,0,0,0,65.194902,438900,427440,314179,6350,1357,1248,45367,742,376861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6546283,170.8435715,1.701290987
478,-5.86651,0,60,13421885,756991,0,77338,59976913,0,0,0,65.053359,461760,449460,334841,6146,1410,1200,47928,677,400103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.8644867,174.463837,1.678654395
479,-2.93325,0,60,13461869,766170,0,77841,59976808,0,0,0,65.038801,488220,474600,358111,5774,1382,1142,51723,718,427217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0209858,179.7492685,1.646855023
480,0,0,60,13554140,768683,0,78891,59976602,0,0,0,65.059453,509280,494640,378113,5698,1348,1140,54065,703,449470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.9986986,183.1643048,1.610568712
481,2.93329,0,60,13535873,771085,0,78581,28713142,0,0,0,65.056965,533820,518100,400290,5542,1341,1064,57867,717,475529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.5495452,187.2261827,1.573228386
482,5.86655,0,60,13495082,771478,0,78162,59976825,0,0,0,65.171074,556260,539220,421748,5593,1306,1023,60836,675,500315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0409357,190.7713072,1.541326838
483,8.79982,0,60,13453374,769152,0,77648,59976818,0,0,0,65.009161,578640,560640,441522,5312,1318,1001,63542,728,522458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.0516212,194.1627865,1.519609532
484,11.7331,0,60,13544805,773865,0,78713,59976651,0,0,0,65.037316,606120,586560,467330,5009,1357,927,67130,720,551911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.0813021,198.7412377,1.49984626
485,14.6664,0,60,13509859,773546,0,78273,59971233,0,0,0,65.137641,628920,608040,488655,5088,1282,971,70429,706,576991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.3351386,202.2073332,1.485283119
486,17.5996,0,60,13469961,775158,0,77898,59976883,0,0,0,65.049992,656940,634200,512432,4864,1333,921,74556,669,604973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.1277308,206.9650303,1.464632602
487,20.5329,0,60,13457229,777429,0,77799,59976775,0,0,0,65.222277,688500,663960,543318,4802,1347,847,77844,718,639573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.6631228,212.7727022,1.44597084
488,23.4662,0,60,13483736,780193,0,78104,59976724,0,0,0,65.102988,726540,699300,575428,4645,1393,810,82539,657,676567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.9522613,219.2721148,1.436353462
489,26.3994,0,60,13522995,785386,0,78539,59976743,0,0,0,65.209586,756060,726960,602563,4742,1349,852,87126,639,708724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.1840737,224.696199,1.44721662
490,29.3327,0,60,13485053,785306,0,78102,59976618,0,0,0,65.163283,783060,751920,627357,4478,1377,814,89621,617,736101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.4229513,229.0425271,1.412065067
491,32.266,0,60,13455933,782174,0,77715,59976572,0,0,0,65.099346,802080,769560,645023,4401,1304,774,92326,603,756493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.1520025,231.7399904,1.403089738
492,35.1992,0,60,13421803,782780,0,77312,59976675,0,0,0,65.135475,832260,797520,672241,4431,1410,674,96000,598,787700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.8694248,236.4727053,1.394957716
493,38.1325,0,60,13529686,771112,0,78548,59976671,0,0,0,65.077974,847020,811560,685627,4261,1296,684,98906,648,803950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.1407656,237.3989963,1.390657798
494,41.0658,0,60,13513891,785461,0,78392,59976584,0,0,0,65.098833,889200,850140,721539,4215,1380,686,104149,577,845653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.1456675,246.1559908,1.389954664
495,43.999,0,60,13490594,787592,0,78148,59976747,0,0,0,65.033921,913800,872220,743019,4135,1411,671,106834,596,869984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.5178598,250.1064177,1.389479979
497,-41.0657,2.93361,60,13475570,778586,0,77933,59976697,0,0,0,65.059238,292200,286380,170697,9029,1808,1756,24691,815,215177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.2629617,155.1384962,2.109489068
498,-38.1325,2.93361,60,13549210,784702,0,78803,59976716,0,0,0,64.994235,305460,299100,183125,8939,1803,1714,26949,837,229878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.7744832,157.8398375,2.070291559
499,-35.1992,2.93361,60,13534946,784051,0,78686,59976897,0,0,0,65.055077,320460,313800,197324,8800,1774,1631,28479,864,245386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.2246696,160.3602244,2.034324102
500,-32.2659,2.93361,60,13510639,789519,0,78359,59976735,0,0,0,65.06595,334020,326820,210225,8573,1711,1679,30442,832,260150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.1762115,162.5292179,1.982266423
501,-29.3327,2.93361,60,13476608,793160,0,77962,59976679,0,0,0,65.019009,346920,339180,221049,8365,1715,1625,32230,816,272692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.9969636,163.8217011,1.935012037
502,-26.3994,2.93361,60,13493180,797986,0,78177,59976641,0,0,0,65.072245,362820,354480,235421,7937,1641,1472,34310,820,288718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.4140363,166.204133,1.89775086
503,-23.4661,2.93361,60,13543662,801565,0,78791,59976628,0,0,0,65.09489,379980,371340,251722,7882,1625,1508,36437,808,307160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.7351812,169.0530139,1.855839029
